rxcui,tty,name
1114341,SBDF,ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / zinc citrate Oral Tablet [Dialyvite 800 with Zinc]
2371784,SBDF,ascorbic acid / cholecalciferol / folic acid / niacin / riboflavin / sodium fluoride / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E Chewable Tablet [MVC-Fluoride]
1102205,SBDF,ascorbic acid / biotin / ferrous bisglycinate / folic acid / formic acid / iron-dextran complex / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet [Irospan Tablet]
1305220,SBDF,alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1 Injectable Solution [Infuvite Pediatric]
1304562,SBDF,alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1 Injectable Solution [Infuvite]
1314669,SBDF,ascorbic acid / biotin / copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacin / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate Oral Capsule [Concept OB]
1119572,SBDF,ascorbic acid / cholecalciferol / cuprous oxide / folic acid / magnesium oxide / niacin / polysaccharide iron complex / potassium iodide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E / zinc oxide Oral Capsule [Vitafol-One]
2371756,SBDF,ascorbic acid / calcium carbonate / cholecalciferol / copper sulfate / ferrous fumarate / folic acid / magnesium oxide / niacinamide / potassium iodide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E / zinc sulfate Oral Tablet [Lactocal]
2648751,SCDFP,"protein C, human Injection"
2646678,SCDFP,ascorbic acid / hyaluronic acid Oral Capsule
2646890,SCDFP,estradiol 3-benzoate / progesterone Drug Implant
2648752,SCDFP,ascorbic acid / chondroitin sulfates / glucosamine sulfate Oral Tablet
2647627,SCDFP,ascorbic acid / cholecalciferol / sodium fluoride / vitamin A palmitate Oral Solution
2649458,SCDFP,ascorbic acid / beta carotene / cuprous oxide / dl-alpha tocopheryl acetate / zinc oxide Oral Capsule
2646275,SCDFP,ascorbic acid / beta carotene / cuprous oxide / dl-alpha tocopheryl acetate / zinc oxide Oral Tablet
2647613,SCDFP,ascorbic acid / cuprous oxide / dl-alpha tocopheryl acetate / lutein / zinc oxide Oral Capsule
2647984,SCDFP,ascorbic acid / docusate sodium / folic acid / iron carbonyl / vitamin B12 Oral Tablet
2648960,SCDFP,ascorbic acid / beta carotene / copper sulfate / dl-alpha tocopheryl acetate / sodium selenite / zinc oxide Oral Tablet
2645538,SCDFP,ascorbic acid / calcium citrate / cholecalciferol / folic acid / iron carbonyl / pyridoxine hydrochloride Oral Tablet
2648925,SCDFP,"coagulation factor IX, human / coagulation factor X, human / factor VII, human / protein C, human / protein S, human / prothrombin, human Injection"
2647373,SCDFP,"coagulation factor IX, human-lans / coagulation factor X, human-lans / factor VII, human-lans / protein C, human-lans / protein S, human-lans / prothrombin, human-lans Injection"
2645550,SCDFP,ascorbic acid / beta carotene / copper sulfate / dl-alpha tocopheryl acetate / lutein / sodium selenite / zinc oxide Oral Tablet
2645657,SCDFP,ascorbic acid / beta carotene / cuprous oxide / dl-alpha tocopheryl acetate / lutein / sodium selenate / zinc oxide Oral Tablet
2647688,SCDFP,ascorbic acid / biotin / copper sulfate / dl-alpha tocopheryl acetate / docusate sodium / folic acid / iron carbonyl / vitamin B12 Extended Release Oral Tablet
2648394,SCDFP,alpha tocopherol / ascorbic acid / cholecalciferol / doconexent / docusate sodium / ferrous fumarate / folic acid / pyridoxine hydrochloride / tricalcium phosphate Oral Capsule
2646096,SCDFP,alpha tocopherol / ascorbic acid / cholecalciferol / docosahexaenoic acid / docusate sodium / ferrous fumarate / folic acid / pyridoxine hydrochloride / tricalcium phosphate Oral Capsule
2647416,SCDFP,ascorbic acid / biotin / calcium pantothenate / folic acid / niacin / pyridoxine / riboflavin / thiamine mononitrate / vitamin B12 Oral Capsule
2648884,SCDFP,ascorbic acid / calcium pantothenate / D-biotin / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet
2646829,SCDFP,ascorbic acid / cholecalciferol / dl-alpha tocopheryl acetate / niacinamide / pyridoxine / riboflavin / thiamine hydrochloride / vitamin A / vitamin B12 Oral Solution
2648715,SCDFP,ascorbic acid / D-biotin / folic acid / niacinamide / pantothenic acid / pyridoxine hydrochloride / riboflavin / thiamine / vitamin B12 Oral Tablet
2647507,SCDFP,ascorbic acid / biotin / calcium carbonate / calcium pantothenate / folic acid / niacin / pyridoxine hydrochloride / riboflavin / succinic acid / thiamine hydrochloride / vitamin B12 Oral Tablet
2647976,SCDFP,ascorbic acid / biotin / calcium pantothenate / ferrous bisglycinate / folic acid / formic acid / iron-dextran complex / niacin / pyridoxine hydrochloride / riboflavin / thiamine hydrochloride / vitamin B12 Oral Tablet
2646494,SCDFP,alpha-tocopherol acetate / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine hydrochloride / riboflavin / thiamine hydrochloride / vitamin A palmitate / vitamin B12 / vitamin K1 Injectable Solution
2649346,SCDFP,alpha-tocopherol acetate / ascorbic acid / calcium citrate / cholecalciferol / cupric oxide / docusate sodium / folic acid / iron carbonyl / niacinamide / potassium iodide / pyridoxine hydrochloride / riboflavin / thiamine hydrochloride / zinc oxide Oral Tablet
2646487,SCDFP,alpha-tocopherol acetate / ascorbic acid / beta carotene / calcium carbonate / calcium pantothenate / cholecalciferol / docusate sodium / ferrous fumarate / folic acid / niacinamide / pyridoxine hydrochloride / riboflavin / thiamine / vitamin B12 / zinc oxide Oral Tablet
2648952,SCDFP,ascorbic acid / biotin / calcium pantothenate / copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacin / polysaccharide iron complex / pyridoxine hydrochloride / riboflavin / thiamine mononitrate / vitamin B12 / zinc sulfate Oral Capsule
2646283,SCDFP,ascorbic acid / cholecalciferol / cuprous oxide / folic acid / magnesium oxide / niacin / polysaccharide iron complex / potassium iodide / pyridoxine hydrochloride / riboflavin / thiamine mononitrate / vitamin A / vitamin B12 / vitamin E / zinc oxide Oral Capsule
2649401,SCDFP,ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / cupric oxide / docusate sodium / folic acid / iron carbonyl / magnesium oxide / niacinamide / pyridoxine hydrochloride / riboflavin / thiamine mononitrate / tocopherol acetate / vitamin B12 / zinc oxide Oral Tablet
2646632,SCDFP,ascorbic acid / calcium carbonate / cholecalciferol / copper sulfate / dl-alpha tocopheryl acetate / ferrous fumarate / folic acid / magnesium oxide / niacinamide / potassium iodide / pyridoxine hydrochloride / retinol acetate / riboflavin / thiamine mononitrate / vitamin B12 / zinc sulfate Oral Tablet
2656068,SBDFP,"protein C, human Injection [Ceprotin]"
2655423,SBDFP,estradiol 3-benzoate / progesterone Drug Implant [Synovex C]
2655122,SBDFP,ascorbic acid / beta carotene / cuprous oxide / dl-alpha tocopheryl acetate / zinc oxide Oral Capsule [PreserVision]
2654210,SBDFP,ascorbic acid / beta carotene / cuprous oxide / dl-alpha tocopheryl acetate / zinc oxide Oral Tablet [PreserVision]
2658473,SBDFP,ascorbic acid / cuprous oxide / dl-alpha tocopheryl acetate / lutein / zinc oxide Oral Capsule [Ocuvite Lutein]
2657942,SBDFP,ascorbic acid / cuprous oxide / dl-alpha tocopheryl acetate / lutein / zinc oxide Oral Capsule [PreserVision with Lutein]
2654842,SBDFP,ascorbic acid / docusate sodium / folic acid / iron carbonyl / vitamin B12 Oral Tablet [Ferralet 90]
2657685,SBDFP,ascorbic acid / docusate sodium / folic acid / iron carbonyl / vitamin B12 Oral Tablet [Ferraplus]
2657599,SBDFP,"coagulation factor IX, human / coagulation factor X, human / factor VII, human / protein C, human / protein S, human / prothrombin, human Injection [Kcentra]"
2655316,SBDFP,"coagulation factor IX, human-lans / coagulation factor X, human-lans / factor VII, human-lans / protein C, human-lans / protein S, human-lans / prothrombin, human-lans Injection [Balfaxar]"
2655086,SBDFP,ascorbic acid / beta carotene / copper sulfate / dl-alpha tocopheryl acetate / lutein / sodium selenite / zinc oxide Oral Tablet [Macuvite with Lutein]
2656521,SBDFP,ascorbic acid / beta carotene / cuprous oxide / dl-alpha tocopheryl acetate / lutein / sodium selenate / zinc oxide Oral Tablet [Ocuvite]
2655859,SBDFP,ascorbic acid / biotin / copper sulfate / dl-alpha tocopheryl acetate / docusate sodium / folic acid / iron carbonyl / vitamin B12 Extended Release Oral Tablet [Hemax]
2657612,SBDFP,ascorbic acid / calcium pantothenate / D-biotin / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet [Rena-Vite]
2656892,SBDFP,ascorbic acid / cholecalciferol / dl-alpha tocopheryl acetate / niacinamide / pyridoxine / riboflavin / thiamine hydrochloride / vitamin A / vitamin B12 Oral Solution [Multi-Delyn]
2657643,SBDFP,ascorbic acid / biotin / calcium pantothenate / ferrous bisglycinate / folic acid / formic acid / iron-dextran complex / niacin / pyridoxine hydrochloride / riboflavin / thiamine hydrochloride / vitamin B12 Oral Tablet [Irospan Tablet]
2655749,SBDFP,alpha-tocopherol acetate / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine hydrochloride / riboflavin / thiamine hydrochloride / vitamin A palmitate / vitamin B12 / vitamin K1 Injectable Solution [Infuvite Pediatric]
2655274,SBDFP,alpha-tocopherol acetate / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine hydrochloride / riboflavin / thiamine hydrochloride / vitamin A palmitate / vitamin B12 / vitamin K1 Injectable Solution [Infuvite]
2657466,SBDFP,ascorbic acid / biotin / calcium pantothenate / copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacin / polysaccharide iron complex / pyridoxine hydrochloride / riboflavin / thiamine mononitrate / vitamin B12 / zinc sulfate Oral Capsule [Concept OB]
2656535,SBDFP,ascorbic acid / cholecalciferol / cuprous oxide / folic acid / magnesium oxide / niacin / polysaccharide iron complex / potassium iodide / pyridoxine hydrochloride / riboflavin / thiamine mononitrate / vitamin A / vitamin B12 / vitamin E / zinc oxide Oral Capsule [Vitafol-One]
2656337,SBDFP,ascorbic acid / calcium carbonate / cholecalciferol / copper sulfate / dl-alpha tocopheryl acetate / ferrous fumarate / folic acid / magnesium oxide / niacinamide / potassium iodide / pyridoxine hydrochloride / retinol acetate / riboflavin / thiamine mononitrate / vitamin B12 / zinc sulfate Oral Tablet [Lactocal]
1295427,SCDG,ascorbic acid Chewable Product
1295728,SCDG,ascorbic acid Disintegrating Oral Product
1152948,SCDG,ascorbic acid Injectable Product
1295233,SCDG,ascorbic acid Lozenge Product
1152949,SCDG,ascorbic acid Oral Liquid Product
1295484,SCDG,ascorbic acid Oral Powder Product
1152950,SCDG,ascorbic acid Oral Product
1152952,SCDG,ascorbic acid Topical Product
1294927,SCDG,ascorbic acid Wafer Product
1152951,SCDG,ascorbic acid Pill
1300552,SCDG,protein C Injectable Product
2636844,SCDG,ascorbic acid / astaxanthin Chewable Product
2636842,SCDG,ascorbic acid / astaxanthin Oral Product
2636843,SCDG,ascorbic acid / astaxanthin Pill
1155308,SCDG,ascorbic acid / bromelains Oral Product
1155309,SCDG,ascorbic acid / bromelains Pill
1155658,SCDG,ascorbic acid / calcium carbonate Oral Product
1155659,SCDG,ascorbic acid / calcium carbonate Pill
1441394,SCDG,ascorbic acid / collagen Oral Product
1441395,SCDG,ascorbic acid / collagen Pill
1155312,SCDG,"ascorbic acid / collagen, hydrolyzed Oral Product"
1155313,SCDG,"ascorbic acid / collagen, hydrolyzed Pill"
1152937,SCDG,ascorbic acid / ferrous sulfate Oral Product
1152938,SCDG,ascorbic acid / ferrous sulfate Pill
1152309,SCDG,ascorbic acid / hesperidin Oral Product
1152310,SCDG,ascorbic acid / hesperidin Pill
1152939,SCDG,ascorbic acid / hyaluronate Oral Product
1152940,SCDG,ascorbic acid / hyaluronate Pill
1926814,SCDG,ascorbic acid / iron carbonyl Chewable Product
1152313,SCDG,ascorbic acid / iron carbonyl Oral Product
1152314,SCDG,ascorbic acid / iron carbonyl Pill
1152339,SCDG,ascorbic acid / polysaccharide iron complex Oral Product
1152340,SCDG,ascorbic acid / polysaccharide iron complex Pill
1874898,SCDG,ascorbic acid / resveratrol Oral Product
1874899,SCDG,ascorbic acid / resveratrol Pill
1152625,SCDG,ascorbic acid / vitamin E Oral Product
1152626,SCDG,ascorbic acid / vitamin E Pill
1648167,SCDG,estradiol / progesterone Drug Implant Product
1292773,SCDG,ascorbic acid / cholecalciferol / vitamin A Oral Liquid Product
1292774,SCDG,ascorbic acid / cholecalciferol / vitamin A Oral Product
1155981,SCDG,ascorbic acid / chondroitin sulfates / glucosamine Oral Product
1155982,SCDG,ascorbic acid / chondroitin sulfates / glucosamine Pill
1151625,SCDG,ascorbic acid / ferrous bisglycinate / polysaccharide iron complex Oral Product
1151626,SCDG,ascorbic acid / ferrous bisglycinate / polysaccharide iron complex Pill
1151643,SCDG,ascorbic acid / ferrous fumarate / vitamin B12 Oral Product
1151644,SCDG,ascorbic acid / ferrous fumarate / vitamin B12 Pill
1152927,SCDG,ascorbic acid / ferrous gluconate / folic acid Oral Product
1152928,SCDG,ascorbic acid / ferrous gluconate / folic acid Pill
1152931,SCDG,ascorbic acid / ferrous sulfate / folic acid Oral Product
1152932,SCDG,ascorbic acid / ferrous sulfate / folic acid Pill
1152331,SCDG,ascorbic acid / pantothenic acid / quercetin Oral Product
1152332,SCDG,ascorbic acid / pantothenic acid / quercetin Pill
1155977,SCDG,ascorbic acid / cholecalciferol / sodium fluoride / vitamin A Oral Liquid Product
1155978,SCDG,ascorbic acid / cholecalciferol / sodium fluoride / vitamin A Oral Product
1151635,SCDG,ascorbic acid / ferrous fumarate / folic acid / vitamin B12 Oral Product
1151636,SCDG,ascorbic acid / ferrous fumarate / folic acid / vitamin B12 Pill
1151987,SCDG,ascorbic acid / folic acid / iron carbonyl / vitamin B12 Oral Product
1151988,SCDG,ascorbic acid / folic acid / iron carbonyl / vitamin B12 Pill
1154655,SCDG,ascorbic acid / beta carotene / cuprous oxide / vitamin E / zinc oxide Oral Product
1154656,SCDG,ascorbic acid / beta carotene / cuprous oxide / vitamin E / zinc oxide Pill
1152922,SCDG,ascorbic acid / cuprous oxide / lutein / vitamin E / zinc oxide Oral Product
1152923,SCDG,ascorbic acid / cuprous oxide / lutein / vitamin E / zinc oxide Pill
1151291,SCDG,ascorbic acid / docusate / folic acid / iron carbonyl / vitamin B12 Oral Product
1151292,SCDG,ascorbic acid / docusate / folic acid / iron carbonyl / vitamin B12 Pill
1151627,SCDG,ascorbic acid / ferrous fumarate / folic acid / intrinsic factor / vitamin B12 Oral Product
1151628,SCDG,ascorbic acid / ferrous fumarate / folic acid / intrinsic factor / vitamin B12 Pill
1151637,SCDG,ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin B12 Oral Product
1151638,SCDG,ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin B12 Pill
1151631,SCDG,ascorbic acid / ferrous fumarate / folic acid / niacin / polysaccharide iron complex Oral Product
1151632,SCDG,ascorbic acid / ferrous fumarate / folic acid / niacin / polysaccharide iron complex Pill
1151633,SCDG,ascorbic acid / ferrous fumarate / folic acid / niacinamide / polysaccharide iron complex Oral Product
1151634,SCDG,ascorbic acid / ferrous fumarate / folic acid / niacinamide / polysaccharide iron complex Pill
2045239,SCDG,ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride Oral Powder Product
2045240,SCDG,ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride Oral Product
1154649,SCDG,ascorbic acid / beta carotene / copper sulfate / selenite / vitamin E / zinc oxide Oral Product
1154650,SCDG,ascorbic acid / beta carotene / copper sulfate / selenite / vitamin E / zinc oxide Pill
1155662,SCDG,ascorbic acid / calcium citrate / cholecalciferol / folic acid / iron carbonyl / pyridoxine Oral Product
1155663,SCDG,ascorbic acid / calcium citrate / cholecalciferol / folic acid / iron carbonyl / pyridoxine Pill
1870184,SCDG,ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate Oral Powder Product
1152330,SCDG,ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate Oral Product
1484955,SCDG,factor IX / factor VII / factor X / protein C / protein S / prothrombin Injectable Product
1154647,SCDG,ascorbic acid / beta carotene / copper sulfate / lutein / selenite / vitamin E / zinc oxide Oral Product
1154648,SCDG,ascorbic acid / beta carotene / copper sulfate / lutein / selenite / vitamin E / zinc oxide Pill
1154653,SCDG,ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin E / zinc oxide Oral Product
1154654,SCDG,ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin E / zinc oxide Pill
1154971,SCDG,ascorbic acid / biotin / copper sulfate / docusate / folic acid / iron carbonyl / vitamin B12 / vitamin E Oral Product
1154972,SCDG,ascorbic acid / biotin / copper sulfate / docusate / folic acid / iron carbonyl / vitamin B12 / vitamin E Pill
1944959,SCDG,alpha tocopherol / ascorbic acid / cholecalciferol / doconexent / docusate / ferrous fumarate / folic acid / pyridoxine / tricalcium phosphate Oral Product
1944960,SCDG,alpha tocopherol / ascorbic acid / cholecalciferol / doconexent / docusate / ferrous fumarate / folic acid / pyridoxine / tricalcium phosphate Pill
1165543,SCDG,alpha tocopherol / ascorbic acid / cholecalciferol / docosahexaenoate / docusate / ferrous fumarate / folic acid / pyridoxine / tricalcium phosphate Oral Product
1165544,SCDG,alpha tocopherol / ascorbic acid / cholecalciferol / docosahexaenoate / docusate / ferrous fumarate / folic acid / pyridoxine / tricalcium phosphate Pill
1155302,SCDG,ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine Oral Product
1155303,SCDG,ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine Pill
1155296,SCDG,ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Product
1155297,SCDG,ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 Pill
2371797,SCDG,ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E Oral Liquid Product
2371798,SCDG,ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E Oral Product
